L,Full mission,A x A,B x B,A x B
5.930000000000000000e+02,1.908121430953955717e-03,1.349326821112415559e-03,-7.650311504414135377e-03,5.734307231419172139e-03
5.940000000000000000e+02,-1.692316769607835926e-03,-2.917684493982245116e-03,-4.793057780064866741e-03,-3.921580235806785587e-03
5.950000000000000000e+02,-9.641065711371826340e-04,-1.301879253436851076e-03,-6.661341679798987378e-05,-1.979356488824194054e-03
5.960000000000000000e+02,-2.856261077408076172e-03,6.904980398409987959e-03,-2.680505053384976254e-03,-7.334154140583186432e-03
5.970000000000000000e+02,-2.359463231540996023e-03,1.616287974338484132e-03,-4.408215858065140692e-04,-4.332870655777576289e-03
5.980000000000000000e+02,2.133885375960025560e-04,-3.898453494375149833e-03,-2.972616322096746817e-03,-1.858057708569228663e-03
5.990000000000000000e+02,2.010663193547889945e-04,2.526000902729565178e-03,2.623920674920359256e-03,1.864813906072591626e-03
6.000000000000000000e+02,2.171487015559272343e-03,7.423336302056768483e-03,3.336039379475174219e-04,3.328097218762354932e-03
6.010000000000000000e+02,5.086395610702610726e-04,3.320701175158926981e-03,-3.914511718126774051e-03,4.622932391540458645e-03
6.020000000000000000e+02,2.232318094574517985e-03,3.411821618629851983e-03,-6.999019443078742519e-04,-7.029574109097141716e-05
6.030000000000000000e+02,-3.710936751958633780e-04,-6.888024512609696413e-03,-8.394568309025162052e-04,-9.056612197849027218e-04
6.040000000000000000e+02,1.681932765102478466e-03,-5.712428966371451908e-04,3.472030988348624378e-03,-2.800719428793584966e-03
6.050000000000000000e+02,-2.495491240269233184e-03,-2.196418372679316555e-04,-1.900235684800694567e-03,-6.993873623923881153e-04
6.060000000000000000e+02,3.377581984022656920e-03,5.462419754521588913e-03,2.217950263143065714e-03,3.651311857913317610e-03
6.070000000000000000e+02,1.965314386529342944e-04,1.365102880983530900e-03,2.122917330514958491e-03,-7.800443297821833604e-05
6.080000000000000000e+02,-6.981716777960428506e-04,-9.491566900170396448e-05,-8.140623762531167158e-04,-8.464035322796597139e-04
6.090000000000000000e+02,9.731616574151576333e-04,4.697341025575254431e-03,-1.023843584354311009e-03,-3.039101637040271227e-04
6.100000000000000000e+02,-1.220054425133200275e-03,4.029026627023964656e-03,-3.803112253074943799e-03,-9.322579249841271912e-04
6.110000000000000000e+02,4.954269520230192118e-04,1.506698114188637170e-03,-1.371717043787577892e-03,-1.077041849343454770e-05
6.120000000000000000e+02,-1.152905114559619679e-03,1.476995957431432790e-03,1.536836840202593889e-03,-1.820281320511788533e-03
6.130000000000000000e+02,-1.553485129471119438e-03,4.082862889204091905e-04,-3.122922554208012579e-03,-1.524962408199208742e-03
6.140000000000000000e+02,-5.043877788241258719e-04,1.199778493285879460e-03,-1.162399345610159573e-03,1.409198037815613232e-03
6.150000000000000000e+02,2.072334703695831101e-03,8.603005894622798091e-04,-6.435973951297497588e-04,2.234918813090715651e-03
6.160000000000000000e+02,2.294179436374313777e-03,1.119340350557662331e-02,7.237465996195666107e-03,-5.119358026739651360e-03
6.170000000000000000e+02,-2.436441127858147808e-03,-2.233516494173241884e-03,-2.844575144221052430e-03,1.332830872399497820e-03
6.180000000000000000e+02,2.477277311305996123e-03,-5.145013360147936143e-03,6.177242888666707385e-03,8.266479408748384503e-04
6.190000000000000000e+02,-1.543886901002681925e-03,2.373952241655332383e-03,-4.503013765522818901e-03,-1.297195972979717747e-03
6.200000000000000000e+02,4.427227246842535720e-04,-2.735233443362916801e-03,-3.314358513256459790e-05,-1.710849574255197557e-04
6.210000000000000000e+02,2.099184081808386487e-04,2.002320535286464601e-03,9.740543690115628650e-04,5.120976737257390728e-03
6.220000000000000000e+02,-6.325400426712543458e-04,-4.775213516742639504e-03,9.228786221985906327e-04,-1.689857899494919425e-03
6.230000000000000000e+02,8.806333585539924012e-04,5.093858866846365241e-03,3.706613330171797983e-03,1.314025860518957655e-03
6.240000000000000000e+02,-7.059818217511929731e-04,1.673335148024187279e-03,1.217631393616186788e-03,-1.229301212275538428e-03
6.250000000000000000e+02,1.156493284411416918e-04,2.298341900763934548e-03,-2.249819361019217250e-03,2.696210397782924321e-03
6.260000000000000000e+02,-2.596242375425314008e-04,1.081887043948986070e-03,1.123407839863836341e-03,-4.554296388955189449e-03
6.270000000000000000e+02,-8.454702454290569276e-04,3.001395613779175506e-03,-2.549405418605548042e-03,-1.660396853070968213e-03
6.280000000000000000e+02,3.418111914493791609e-04,-5.300010631127905977e-03,-2.077800927166370895e-03,1.064975053686432810e-03
6.290000000000000000e+02,9.779821300254904447e-04,1.028962803721855147e-03,-2.170553443901935154e-03,2.698891750512420577e-03
6.300000000000000000e+02,3.475472643579785668e-04,2.409184647115034279e-03,3.060908166032553796e-03,-2.024634787664357765e-03
6.310000000000000000e+02,5.678342587055238257e-04,-1.666503619369602215e-03,2.516779618998055308e-03,-4.154767658624052506e-05
6.320000000000000000e+02,-3.659165145473134220e-03,-4.927621171804800505e-03,-1.903999954958349779e-03,-2.763034936142180417e-03
6.330000000000000000e+02,-4.175571534053021741e-04,-3.094735958550467667e-03,-3.273818778699466407e-03,8.345470716584838791e-04
6.340000000000000000e+02,-1.582678972506956815e-03,1.769147670278427807e-03,-1.135962858093360166e-03,-2.585736971863125504e-03
6.350000000000000000e+02,-7.908837278013699894e-04,2.916407079755970258e-03,2.349415414035749793e-04,-1.884380488581640593e-03
6.360000000000000000e+02,9.751811272767237602e-04,-1.182921723231941322e-03,-2.869802330642536210e-03,3.316926179385811749e-03
6.370000000000000000e+02,-1.161017270566389037e-03,1.851723968786238295e-03,-9.333140928576552642e-03,6.377183954654320032e-04
6.380000000000000000e+02,1.639299616292568072e-03,-1.589701588344499643e-03,-1.388360217787564400e-03,3.220670758230705349e-03
6.390000000000000000e+02,-7.810180004055375510e-04,1.138523150455671151e-04,-5.833381003058851245e-03,-1.283574248879874825e-03
6.400000000000000000e+02,-7.615587424897297085e-05,3.468754959834849730e-03,-3.068055582395493464e-03,3.756632818037255756e-03
6.410000000000000000e+02,-2.390984639494219376e-04,-3.363898772765808523e-03,-5.282318026672745866e-03,3.155268937600108799e-03
6.420000000000000000e+02,-1.750702048759057803e-04,2.591429902642930147e-03,-1.432516556679923076e-03,-5.298105369839462659e-04
6.430000000000000000e+02,4.021640265093140085e-03,-4.506280996361827773e-04,7.399375711957029492e-03,2.532409299750449944e-03
6.440000000000000000e+02,3.507874665643068027e-04,-2.121141173372391095e-03,2.348146733298647239e-03,2.040750302342184738e-03
6.450000000000000000e+02,8.782627901347253227e-05,-2.025404245810991100e-03,8.181472230129323113e-04,-8.591462945285427801e-05
6.460000000000000000e+02,-9.636646247491048069e-04,-1.627873148098108597e-03,-5.873709906600580594e-03,2.063738736698767819e-03
6.470000000000000000e+02,-3.868079384523166958e-04,-6.075979857553728131e-03,-2.576170487522917458e-03,2.226272330576800369e-03
6.480000000000000000e+02,5.663384381933281916e-04,4.063283418654559803e-03,-1.281572344054469730e-03,5.377949950404516946e-04
6.490000000000000000e+02,8.808297522573847130e-04,8.417611493594127567e-04,8.483605936477666212e-04,1.982828650276678706e-03
6.500000000000000000e+02,1.346372868329815146e-03,2.850179079778657198e-03,-6.541776290229585171e-03,-1.291951917566054337e-03
6.510000000000000000e+02,2.108604394624377914e-03,-7.620460708114796741e-04,4.840744621135479112e-03,-1.165684236530806824e-03
6.520000000000000000e+02,1.204646496853709406e-03,2.935762629250716817e-03,-1.589292926309009493e-03,4.215554569758849304e-03
6.530000000000000000e+02,2.713039368190947121e-04,-3.149418779714831945e-03,-3.422964073898034955e-03,1.751186418726415040e-04
6.540000000000000000e+02,8.300476286265934776e-05,4.304724023041216728e-03,-1.390113959590946746e-03,-3.901658063734537302e-03
6.550000000000000000e+02,3.094832296962833282e-03,6.370036569851408176e-03,-1.248157049272319470e-03,2.202267111081907501e-03
6.560000000000000000e+02,4.356707945175094902e-06,-5.702463984171171271e-03,-1.638973940853633016e-03,2.163738402916415629e-03
6.570000000000000000e+02,-7.679211862361478907e-04,9.659080563157486365e-04,-7.180235876954302668e-03,9.586524816051671463e-04
6.580000000000000000e+02,1.899605590972890806e-03,-1.232318004505451176e-03,1.213755122002231623e-04,8.832599992021504445e-04
6.590000000000000000e+02,1.892054391309462482e-04,-1.803124543447870605e-03,1.986087701704445947e-03,5.453367114925942224e-04
6.600000000000000000e+02,-1.035757531334297521e-03,9.444716299484316388e-04,-6.540858081531025076e-03,3.018363353899058857e-05
6.610000000000000000e+02,1.294325709624748535e-04,4.380755407112872993e-03,1.497865823160519916e-05,1.588101756303184542e-04
6.620000000000000000e+02,1.395041156088931786e-03,3.945773803504809205e-03,-5.828445895558056339e-03,1.550060833961967432e-03
6.630000000000000000e+02,-2.663068346672242334e-04,-4.632836169024770294e-03,-2.095891147472880162e-03,-3.603041366812939801e-04
6.640000000000000000e+02,-6.364987595115418652e-04,4.381038369402922607e-03,-5.845376220661217814e-03,-1.006750921098699316e-03
6.650000000000000000e+02,3.056688255116984509e-03,7.061993307637622758e-03,4.108778443404353595e-03,-5.297771625572388760e-04
6.660000000000000000e+02,2.840488009306697294e-03,5.085989590494580277e-03,-1.433913120369871390e-03,-8.984672628474934608e-04
6.670000000000000000e+02,-9.306303799320667092e-04,-4.828710770302985407e-03,4.838211934712718931e-03,-4.058965083117740437e-03
6.680000000000000000e+02,9.121593845269678359e-04,-3.785968144632340625e-03,-3.603086625338119530e-03,7.761924973440372487e-04
6.690000000000000000e+02,4.168323470142821195e-04,1.862413789669234779e-03,7.580378323499501088e-03,1.013833347741770283e-03
6.700000000000000000e+02,-1.329722683042033502e-03,-9.220968370471606043e-04,-7.958151456939451668e-03,-1.069684225965148068e-03
6.710000000000000000e+02,-4.143417822890105165e-04,-5.071404878868897639e-03,1.738195854227119700e-03,1.730258105906979076e-03
6.720000000000000000e+02,-1.368094828199173125e-03,-1.223822111409671697e-03,4.979834210680560494e-03,1.022169014581025912e-03
6.730000000000000000e+02,-1.538507056447362782e-03,-1.780467258648586910e-03,3.028268626245689613e-03,-4.081812344093003857e-03
6.740000000000000000e+02,-1.225842708470190924e-03,-1.255855844310501887e-03,-9.317553119579616294e-03,5.029867522390738454e-04
6.750000000000000000e+02,2.869215939142003794e-03,4.816313908396291366e-03,1.556794906128912154e-03,1.348943122252122505e-03
6.760000000000000000e+02,-1.163649685131246114e-03,-2.306741427434901882e-03,3.705748336523524353e-03,-9.996671318115626231e-04
6.770000000000000000e+02,2.205324865266963807e-04,-2.558647271613430363e-03,-1.394709711427627799e-03,4.151926969543950127e-04
6.780000000000000000e+02,-1.563308475575238927e-03,1.289145285479465809e-03,4.803104581779142970e-04,-3.980719174167620181e-03
6.790000000000000000e+02,-7.895468342868361411e-04,-7.769941654679713046e-03,4.931479306300005222e-03,-6.223757826332903045e-04
6.800000000000000000e+02,2.916899511877552205e-03,4.149578959148350274e-04,2.651869340887836463e-03,4.267445625498422074e-03
6.810000000000000000e+02,-7.501789053809593310e-04,2.792542333978345268e-04,-1.248717311946671502e-03,1.536337045295868217e-05
6.820000000000000000e+02,2.640659541921083157e-04,-6.620649277320227698e-03,4.121480234401887939e-03,1.911178578288342264e-03
6.830000000000000000e+02,9.724121024352847279e-04,1.356199890268818507e-03,-2.622672636578313871e-03,1.667963426815909827e-03
6.840000000000000000e+02,5.015040357700180796e-04,-3.441352378857190364e-03,4.066777578896055810e-03,4.167442560366832298e-03
6.850000000000000000e+02,9.187247068915692545e-05,3.157296821960079401e-03,2.928597651251276229e-03,-3.669702910240989734e-03
6.860000000000000000e+02,-5.840309244202659521e-04,-8.285253580595886708e-03,1.387998794071614115e-03,2.602196172765162616e-03
6.870000000000000000e+02,6.279212863397030681e-04,6.821234796794722888e-03,-1.461274545413014918e-03,2.111010722500065388e-03
6.880000000000000000e+02,1.516761996223721289e-04,9.824621646114641352e-04,-2.155116174396434249e-03,2.045883510978120136e-03
6.890000000000000000e+02,-1.448865263398445985e-03,-4.220362683270584281e-03,9.656800479207199202e-04,3.278208123386850553e-03
6.900000000000000000e+02,-8.251765034344614924e-04,3.350155885088253183e-03,-7.954913426541834059e-04,-3.786151767295288040e-04
6.910000000000000000e+02,2.730053314826259327e-03,5.075586269683954842e-03,3.054606990178008238e-03,1.133418370874066453e-03
6.920000000000000000e+02,-1.472605200741124989e-03,-3.996673776263776415e-03,1.231657456928739354e-03,2.329618572575497745e-03
6.930000000000000000e+02,-3.182981827093789382e-04,5.348295493127221654e-03,-1.490105043001467219e-03,2.535765001505270455e-03
6.940000000000000000e+02,-1.018290572559849829e-03,-1.420154747129071578e-03,-1.302125077859311343e-04,3.654936583444441645e-04
6.950000000000000000e+02,-9.395010575366890930e-04,-5.876253713485433613e-03,7.417558034844092332e-03,-3.228079558486019601e-03
6.960000000000000000e+02,-5.090203666108463918e-04,1.355418026214062766e-03,-5.345414392224490455e-03,-8.742731303791888460e-04
6.970000000000000000e+02,-1.432003236204921776e-04,-1.504554536437907944e-04,2.198865841159295797e-03,5.850351308627340860e-04
6.980000000000000000e+02,1.093871344238621932e-03,-9.033201752094302886e-04,4.460497357643485039e-03,1.516803299363081361e-03
6.990000000000000000e+02,1.963168416817409959e-04,-2.521222395023108021e-04,-5.413044729019496348e-04,1.605356967259356869e-03
7.000000000000000000e+02,-5.181538952903339858e-04,-3.829044008255269929e-03,-2.873502777237461024e-03,-2.660528888044504797e-03
7.010000000000000000e+02,-2.607265556327897481e-04,-5.683328583507944731e-03,-2.334492019694781473e-03,2.694667371954236924e-03
7.020000000000000000e+02,1.381927701674473975e-03,-4.682873046650612783e-03,2.775593548142123515e-03,1.689032667159131684e-04
7.030000000000000000e+02,-1.517082757341138045e-03,8.404029542991831546e-04,-1.457776563071693041e-03,-1.151045094261558149e-05
7.040000000000000000e+02,4.351853403576680900e-03,9.761100502545751526e-03,7.919653140132732264e-04,4.935543888399447458e-03
7.050000000000000000e+02,-1.656269099225137365e-04,-2.544297161993619959e-03,-1.165699376299799556e-03,2.253495478769867392e-03
7.060000000000000000e+02,-3.830026137674573828e-03,-2.808060728519912175e-03,-2.592678795022697151e-03,-2.449477463197076866e-03
7.070000000000000000e+02,8.679805772375309616e-04,-3.717859868635863332e-03,1.378424712698078994e-04,1.718906459508439029e-04
7.080000000000000000e+02,2.557282397941190982e-03,2.879275096942445974e-03,5.718777279299496266e-03,2.473021863856656507e-03
7.090000000000000000e+02,4.756051988603586652e-04,-2.949677062076874398e-03,2.467547850805878931e-03,3.880727076288249637e-03
7.100000000000000000e+02,2.681490656904211931e-03,-2.427939329999613191e-03,6.103406525397692822e-03,2.207591076385068910e-03
7.110000000000000000e+02,-1.216334012020644150e-03,-3.808135230209236041e-03,2.892801052377966080e-03,-1.088978208342692702e-03
7.120000000000000000e+02,1.340346332032693079e-03,2.955226462220805067e-04,2.122298541591313356e-03,-1.801317649889581148e-03
7.130000000000000000e+02,1.280394998541064958e-04,1.497207627963449000e-03,-2.132839826996540782e-03,2.322694041166755916e-03
7.140000000000000000e+02,-2.741030176338264505e-03,-3.511256552626541676e-03,-3.587338862998671468e-03,-3.050511546796374780e-03
7.150000000000000000e+02,-1.278109644213350779e-03,-2.232729498050869781e-03,1.162103815213973851e-03,-4.352061971932721213e-04
7.160000000000000000e+02,-3.608037171718059179e-04,1.811147128978593361e-03,3.994528157829657124e-03,1.713655469522189266e-03
7.170000000000000000e+02,5.273718364713314392e-04,-2.585184267361765459e-03,2.600587515019848941e-03,-9.016955129306019560e-04
7.180000000000000000e+02,-1.096555305210437795e-03,-1.906688513096195872e-03,-1.653940842211842378e-03,2.779488941429913941e-05
7.190000000000000000e+02,-1.131518984647144396e-03,-4.632990179375968097e-03,1.763964522932223809e-03,-4.016774547555703768e-03
7.200000000000000000e+02,-1.998618757312082151e-04,-2.748922275894708986e-03,-1.963812924003251192e-05,-1.280179938138721867e-03
7.210000000000000000e+02,-1.748439883678276239e-04,-1.902202490353388509e-03,4.336345748412975820e-03,3.021618610149408649e-03
