L,Full mission,HM1 x HM1,HM2 x HM2,HM1 x HM2
5.960000000000000000e+02,-4.987662664024244139e-04,-4.244794693532998910e-03,-2.675242245782956906e-03,1.794958889143726454e-03
5.970000000000000000e+02,-1.827423352973028413e-04,-5.193301856907776501e-03,6.864954550213136705e-03,-1.636557485396647861e-03
5.980000000000000000e+02,-3.455860105288906334e-03,-4.407963198493524554e-03,-1.262184766580387758e-02,-2.366448975061696369e-04
5.990000000000000000e+02,-1.819637006944641294e-03,-4.426806671233917551e-03,3.749106389588515408e-03,1.370558666197941883e-03
6.000000000000000000e+02,9.654271075232613835e-04,5.083856300687767532e-03,2.648481679736727247e-03,3.943369719896059819e-03
6.010000000000000000e+02,-1.813580011717344509e-03,-5.980039313341786039e-03,1.438930448486476846e-03,-2.072943530069990773e-03
6.020000000000000000e+02,-2.525455289778786596e-04,-1.126518382448948516e-02,4.978393172279763600e-03,-1.123258368989136580e-03
6.030000000000000000e+02,-1.453918987650004322e-03,-1.432207959699952115e-03,2.123494623597561685e-03,1.776213387121264092e-03
6.040000000000000000e+02,4.782142050556414926e-04,-9.240400064180181311e-03,3.642397069674279710e-03,-3.781705659427965147e-03
6.050000000000000000e+02,-3.076064348970336450e-03,6.979954431601386594e-04,1.001576575222551564e-03,-4.641633586378616713e-03
6.060000000000000000e+02,4.643835196242638262e-03,6.261044689151607640e-03,2.439859895820259070e-03,6.353997111758828871e-03
6.070000000000000000e+02,-7.554236752382840906e-04,-2.991477327120204387e-03,-4.364087865396276342e-03,1.889939875711546882e-03
6.080000000000000000e+02,1.042915938254423752e-03,4.107069882203434955e-03,5.194764515663478216e-03,-1.356499646848404210e-03
6.090000000000000000e+02,-1.453510287252878907e-03,-4.349670387642530847e-03,-4.245444220504546173e-03,4.369391824345156619e-03
6.100000000000000000e+02,-3.758830592099946660e-03,-2.012550876823050033e-04,-2.172351661957217656e-04,-1.052643102589167524e-02
6.110000000000000000e+02,-1.825224123633950157e-03,4.536375432226239651e-03,1.671229584429841097e-03,1.451919146835947780e-03
6.120000000000000000e+02,-1.049762921867664463e-04,-2.123701260453345931e-03,-5.708156240144419795e-03,6.025173733979765842e-03
6.130000000000000000e+02,-5.978066457617875647e-04,-2.029606528048419865e-03,2.478147827345600004e-03,4.054100334099263597e-03
6.140000000000000000e+02,9.069661031544724210e-04,-3.172586459144878177e-03,-2.308926965971825306e-03,2.716035042577800117e-03
6.150000000000000000e+02,1.195799770307550379e-03,-8.915253918985932211e-04,4.575602772156859080e-03,3.407485384191937840e-03
6.160000000000000000e+02,6.268349140689472108e-04,8.448585231078952623e-03,-2.580899687487656427e-03,-4.414430271481339582e-03
6.170000000000000000e+02,7.181632386557622143e-05,4.476087979491908710e-03,5.800079424117841193e-03,3.815114285157890014e-04
6.180000000000000000e+02,1.910192076767170104e-03,1.125540000442562527e-02,-4.043968034310395886e-03,1.815909289135375247e-03
6.190000000000000000e+02,8.834895860012945785e-04,9.956989209985099912e-03,2.290729375318240925e-03,-2.077663320359939957e-03
6.200000000000000000e+02,-5.413615366066412520e-04,5.662398693472366247e-04,-9.519791368874496590e-03,2.081886819965788650e-03
6.210000000000000000e+02,1.343673340675926578e-03,6.525236684439388209e-03,4.668519026737366108e-03,-2.408631132223253667e-03
6.220000000000000000e+02,2.684789142757065643e-03,3.867511806661028031e-03,-1.776878201998829954e-05,1.370094538148416106e-03
6.230000000000000000e+02,3.920562496970593849e-03,-5.824803657735553447e-04,4.851733279650104723e-03,3.825755823007535947e-03
6.240000000000000000e+02,2.441168772507017193e-03,-1.060556744181632288e-02,7.491258194141494318e-03,-4.566292344939088151e-03
6.250000000000000000e+02,3.195423242575106456e-03,1.799936300001332614e-03,6.883933187731301924e-03,-5.836751914301601058e-04
6.260000000000000000e+02,-1.596463217393997124e-05,2.512625906612492646e-03,3.772370131574027431e-03,-2.778027778068486130e-03
6.270000000000000000e+02,-2.365266853081605123e-04,2.865376713591489925e-03,-1.545741253405038054e-03,4.850397819389732496e-03
6.280000000000000000e+02,9.731384126297857196e-04,-4.463642190027790682e-03,-2.106356715940542294e-03,9.088477578087198958e-03
6.290000000000000000e+02,1.632416812824971641e-03,-3.718376058645579945e-03,8.719249167690734659e-03,3.363894455524567371e-03
6.300000000000000000e+02,9.777452046030961005e-04,6.013480237388145466e-03,-3.578494619166290060e-03,2.621696129121957233e-03
6.310000000000000000e+02,1.032376818162489144e-03,2.140333456049554363e-04,4.634314545298130923e-03,-2.010745387175291374e-03
6.320000000000000000e+02,-1.259038457693501889e-03,-4.322064050588624896e-03,-2.820210456135633682e-03,1.265447789023596732e-03
6.330000000000000000e+02,-1.010371401987023238e-03,6.200466729222533016e-03,-3.245250998254927376e-03,-3.169271441479450200e-03
6.340000000000000000e+02,-7.983003974425721769e-04,6.773292811726391166e-03,-1.678744509493639361e-04,-5.533212441762081803e-03
6.350000000000000000e+02,1.274201599757991948e-03,-1.081736458071262501e-02,4.078637322651983664e-03,2.074662614009803192e-03
6.360000000000000000e+02,-2.315863838985542642e-04,-6.719016951142523647e-03,2.250546877191965736e-03,4.084456886223544400e-03
6.370000000000000000e+02,-2.643660839004007153e-04,-2.381418777047374959e-03,-4.091528205613359330e-03,-5.918441973817451787e-04
6.380000000000000000e+02,3.556305460867841993e-04,-3.449363306345263822e-03,7.529474480301289602e-04,-3.824779315562865274e-03
6.390000000000000000e+02,-3.274994566876842273e-04,-3.439197210581682040e-03,2.953897203613210093e-05,5.699558809133436002e-03
6.400000000000000000e+02,1.647635902347464052e-03,7.462857001294492115e-03,1.029230045391357241e-03,4.020975252012911716e-04
6.410000000000000000e+02,-7.020112376924631491e-04,-7.504408263485156175e-03,2.022064088423686408e-03,4.385980040358469431e-03
6.420000000000000000e+02,1.393185627035757861e-03,-1.576559078695205247e-03,-1.789998718830039873e-03,1.990757502495647206e-03
6.430000000000000000e+02,3.627936501522899173e-03,-1.288096440641900431e-03,5.514368830483535634e-03,4.541035532407125021e-03
6.440000000000000000e+02,1.132148143909164021e-03,1.186147374340933928e-03,-3.761221686286421277e-03,-1.268745141701197159e-03
6.450000000000000000e+02,2.380311732734577846e-03,6.249091294001595225e-04,6.336904709528058677e-03,1.713460448733713582e-03
6.460000000000000000e+02,-6.900517146655128688e-04,-9.810177379653071787e-05,-7.301404457222141278e-04,4.409540441766500105e-03
6.470000000000000000e+02,-7.833412992084829753e-04,2.858058045324351603e-03,-1.884447178624413036e-03,-4.339243968961944108e-03
6.480000000000000000e+02,-4.513890020642502847e-05,1.195011466438194222e-04,1.685394535858835384e-03,1.005467860583232186e-03
6.490000000000000000e+02,9.597844596303056969e-04,1.308467803271224673e-02,5.567775298273010959e-03,-8.669988373951956206e-04
6.500000000000000000e+02,6.695638216304563520e-04,3.483044328799564208e-03,-6.257815244116396274e-03,3.908371965197036772e-03
6.510000000000000000e+02,3.537536511314799074e-03,8.197039538166535355e-03,-2.468845621459922479e-04,4.661628746703586242e-03
6.520000000000000000e+02,2.982140671161064428e-04,-2.407924008249092904e-03,3.915272545616457420e-03,-7.179729460857310142e-04
6.530000000000000000e+02,1.758120950622118301e-03,-1.586933554807849409e-03,-5.754154556782808266e-04,2.539214461065364197e-04
6.540000000000000000e+02,2.698328754765172508e-03,-5.922162750076998688e-03,7.856744362253854225e-03,2.448426867655238530e-03
6.550000000000000000e+02,3.905392454317226027e-04,6.289435061441143310e-03,7.400825612719299541e-03,-4.892340108772916469e-04
6.560000000000000000e+02,7.157037953734341493e-04,-6.107385046291726426e-04,-1.123012418498353648e-03,-2.988557881923422071e-03
6.570000000000000000e+02,-9.256261861778839048e-04,8.580250687338245117e-04,2.942475668070614406e-04,-1.183172216778854546e-03
6.580000000000000000e+02,2.294096370107838716e-03,1.996750892568542775e-03,4.870476107867084507e-03,7.980380016574225091e-04
6.590000000000000000e+02,-1.940079565857204670e-04,-3.305339353178664286e-03,2.553979385461291850e-03,-1.591503858330253849e-03
6.600000000000000000e+02,-2.065062850277267319e-03,2.171323478371962011e-04,-1.727748823207772219e-03,-1.819060356372127069e-03
6.610000000000000000e+02,2.319154299239642100e-03,1.321597786292929080e-03,7.131508561109598833e-03,7.397426447889886118e-03
6.620000000000000000e+02,2.454548122935427436e-03,3.407425451587653073e-03,5.115429271835863177e-03,5.831065303731758354e-04
6.630000000000000000e+02,-5.705468643870206281e-04,2.298292957233488611e-03,-4.390345698537270920e-03,-3.373173732533415146e-03
6.640000000000000000e+02,7.085553295114464844e-04,1.412772908518235976e-03,-4.270347381739257250e-03,2.568540010252493098e-03
6.650000000000000000e+02,1.085760718786901377e-03,-1.024867157589804323e-03,3.062206501733990768e-03,-3.143722600753561533e-04
6.660000000000000000e+02,-5.891412146412762724e-04,-8.377471568017632111e-03,-6.172524561175733032e-03,2.127997254898022789e-03
6.670000000000000000e+02,-1.244393614966955936e-03,-5.712168215204122858e-04,5.713020413206901064e-03,-4.380922834333300132e-03
6.680000000000000000e+02,2.064832212429455922e-03,2.426358656114661720e-03,-2.143124405011015768e-03,-1.451862056410892611e-03
6.690000000000000000e+02,1.335341486260986209e-03,-1.393589369193613380e-03,4.123401018012757581e-03,-1.834729060648144063e-03
6.700000000000000000e+02,5.799420960301180598e-04,-8.688241307761152693e-03,4.076408393512972322e-03,1.364132068137180031e-03
6.710000000000000000e+02,5.141254842192659628e-04,-4.074872795548797194e-03,1.188182586924102849e-02,-2.626873272095972545e-03
6.720000000000000000e+02,-1.037115824078637706e-03,1.710233299786410779e-03,1.680853339866025462e-03,-1.791917310398600778e-03
6.730000000000000000e+02,2.136406272937171544e-03,1.050821962255403703e-02,5.078426654465988815e-03,-3.691826815417579427e-04
6.740000000000000000e+02,-1.190258843414383500e-03,-5.920855159296411173e-03,8.536594512025161632e-03,-8.880727551903265645e-05
6.750000000000000000e+02,-7.214355579619239310e-04,-3.170664327421483710e-03,5.192982206363133679e-03,-3.318937085637118159e-04
6.760000000000000000e+02,-1.522352990729477877e-03,-5.544707437950996930e-03,-3.662153068737486646e-03,-3.042536062756666815e-03
6.770000000000000000e+02,-1.452206856935528770e-03,-4.856305360212603665e-03,6.435644858626107627e-03,4.264531681565998308e-03
6.780000000000000000e+02,2.985142083216945253e-04,1.639605314084116713e-03,2.528493743924662036e-03,-1.292210902427506003e-03
6.790000000000000000e+02,1.655162674607940643e-03,5.482831156895279397e-04,2.128189600676791242e-03,-4.494909609493460100e-04
6.800000000000000000e+02,2.042737368122944219e-03,1.188464318137981640e-03,6.160686729824044368e-03,3.744642946539508514e-03
6.810000000000000000e+02,1.001537586326354916e-03,-1.192737799056118458e-02,-1.388749714690086512e-03,1.571356651120788027e-03
6.820000000000000000e+02,-9.856346199233717402e-04,2.827785091904350644e-04,-4.245013816496282649e-03,-1.159502424227936606e-03
6.830000000000000000e+02,-1.526884513082508608e-04,-8.996319670719918424e-04,-6.957541652142714209e-03,-5.079684263585839896e-03
6.840000000000000000e+02,-2.126268566402649343e-03,9.148687300745413781e-03,4.971265648363648246e-03,2.270731838461311890e-03
6.850000000000000000e+02,3.280875887959110691e-03,7.601609976224237356e-03,-1.982871211606468224e-03,3.171825252070068889e-03
6.860000000000000000e+02,-9.029897884943164808e-04,7.042721243677120199e-03,-2.003808150370161786e-04,-3.993040069884386256e-03
6.870000000000000000e+02,2.118392416843883387e-03,-2.915451382679995224e-03,5.812135245913192978e-03,2.089243841372727308e-03
6.880000000000000000e+02,1.923931880900547854e-03,4.260859607275264450e-03,6.895068610943021724e-03,1.054538057544496341e-03
6.890000000000000000e+02,-5.584701468406247675e-04,-6.077264469817916098e-03,-1.682316060026455701e-03,-3.461093511696833498e-03
6.900000000000000000e+02,-2.099870500028959853e-03,-1.943095496232925780e-03,2.796937747476355325e-03,4.910519128948835459e-04
6.910000000000000000e+02,4.376202834527182645e-03,1.247843523402123074e-03,4.849348778059909756e-03,4.088722612408857496e-03
6.920000000000000000e+02,1.555091214060275780e-03,-1.521956124814766685e-03,6.586656046890355075e-03,-7.638930553321321860e-04
6.930000000000000000e+02,7.044881165474296608e-04,3.171523780601841723e-03,-5.855012932769456876e-03,-8.735455648657785947e-04
6.940000000000000000e+02,-8.510754140028645620e-05,1.086619558735620571e-02,4.063080433372376343e-03,-4.342619104572262995e-03
6.950000000000000000e+02,2.853312470949922065e-03,3.668523373927120960e-03,4.720313059883879392e-03,7.024100542393088911e-03
6.960000000000000000e+02,-1.579381728830854970e-03,-6.936148176108759139e-03,1.182717910730024871e-02,-2.999667476600335284e-03
6.970000000000000000e+02,1.166914842240637708e-03,-6.135703193306628681e-03,1.447629936486102831e-03,2.750101226211813625e-03
6.980000000000000000e+02,-4.584058660379899106e-04,-8.274970206266898942e-03,5.869116867068197366e-04,-2.928009846627215897e-03
6.990000000000000000e+02,2.744802825686974267e-03,-5.785510738598440006e-03,2.026122510826804460e-03,4.963751655242150222e-03
7.000000000000000000e+02,-8.099716037606469882e-04,2.052393351691309768e-03,-5.020100895962530292e-03,9.758841971267297579e-04
7.010000000000000000e+02,1.855817217393684274e-03,4.367689570564011088e-03,4.575799656606626027e-03,5.309776708781260238e-04
7.020000000000000000e+02,-3.659712652567741024e-04,-7.361401345623260969e-03,-3.545702980665543964e-03,-2.482750048061226154e-03
7.030000000000000000e+02,2.713769507992314870e-03,1.296274852399311416e-02,4.646010809884254175e-04,-5.448793808877861128e-04
7.040000000000000000e+02,2.774766599616730958e-03,-2.011412285335061317e-03,4.895038798510617864e-03,1.050275639899154317e-03
7.050000000000000000e+02,-1.531971288340269657e-03,5.885005752643184332e-03,2.058269045675973144e-03,-2.285014491511247643e-03
7.060000000000000000e+02,-4.113588996105437337e-03,-1.122532392989156885e-02,-6.558214083813881760e-03,-1.709333711167598498e-03
7.070000000000000000e+02,-2.031294050573469352e-03,-6.961657719472168909e-03,9.237939132179295854e-03,-4.460937984140261360e-03
7.080000000000000000e+02,1.525052952986980827e-03,-3.415216915063144180e-03,1.490048945215538545e-03,4.153000533154297194e-03
7.090000000000000000e+02,3.768587736855971530e-03,-1.599973236820611492e-03,4.429322672550629197e-03,5.341310476314801124e-03
7.100000000000000000e+02,1.884968887470339508e-03,2.419705198522923220e-03,2.265071627171543443e-03,5.558563186056455704e-03
7.110000000000000000e+02,-9.651343302502877076e-04,3.023963891734366641e-04,3.593448274653615777e-03,-6.654349633194366022e-04
7.120000000000000000e+02,1.305087678387313469e-03,-2.333942163046109474e-03,-1.677051123354558054e-04,1.680341245811605572e-04
7.130000000000000000e+02,-2.489107173216902578e-03,3.935392600529314874e-03,-6.542103742676066112e-03,-2.220258799778650118e-03
7.140000000000000000e+02,-1.522540891512920522e-03,-6.655209381953467590e-03,1.036774719733587688e-04,-8.607053424864057924e-04
7.150000000000000000e+02,-1.024699156894118583e-03,-4.467930839325713263e-03,-1.616330574012986472e-03,1.936258529563359690e-03
7.160000000000000000e+02,-1.583101401930834921e-03,1.741593023281924179e-03,2.073880968264126164e-03,1.194311867200759537e-04
7.170000000000000000e+02,-6.805890042007115004e-05,6.076655148025402083e-03,-1.201201225041719466e-03,6.878757812665166598e-04
7.180000000000000000e+02,-9.220830605801292657e-05,-6.085331350002994282e-04,1.974799279192791454e-03,-2.325038220168515555e-03
7.190000000000000000e+02,1.277144058050020759e-03,2.101553672329667128e-03,4.013450218861038671e-03,2.021226009268939881e-03
7.200000000000000000e+02,1.080307806714439576e-03,5.710365168753060369e-03,-9.427561060557435035e-04,-4.363867659278722116e-04
7.210000000000000000e+02,-1.425266112207077300e-03,-4.627399847664700507e-03,-1.058366534974124716e-03,4.628022721281363277e-04
7.220000000000000000e+02,6.490100765712767663e-04,-5.872767830650827726e-03,6.935363464406953810e-04,-5.481998374049021870e-03
7.230000000000000000e+02,1.263654074664099678e-03,6.653102647605521440e-03,6.395322572442397463e-03,-7.523383674621077558e-03
7.240000000000000000e+02,9.421904187978473975e-04,-7.449092342668990445e-04,-1.300593226979025914e-03,1.185507961880929431e-03
7.250000000000000000e+02,1.111940389798080596e-03,4.404546649909899620e-04,2.087974658127794703e-03,3.605713623894005009e-03
